_id,champion_id,augment_id,win_rate,pick_rate,sample_size,tier,patch_version,updated_at
86_1004_26.12,86,1004,51.14,2.73,1228,S,26.12,2026-06-29T10:17:34.703Z
86_1006_26.12,86,1006,50,1.04,466,S,26.12,2026-06-29T10:17:34.703Z
86_1007_26.12,86,1007,46.02,8.16,3672,A,26.12,2026-06-29T10:17:34.703Z
86_1013_26.12,86,1013,48.83,11.06,4974,S,26.12,2026-06-29T10:17:34.703Z
86_1020_26.12,86,1020,47.03,10.8,4859,A,26.12,2026-06-29T10:17:34.703Z
86_1026_26.12,86,1026,46.75,0.38,169,A,26.12,2026-06-29T10:17:34.703Z
86_1028_26.12,86,1028,43.4,0.64,288,C,26.12,2026-06-29T10:17:34.703Z
86_1034_26.12,86,1034,43.88,0.31,139,B,26.12,2026-06-29T10:17:34.703Z
86_1038_26.12,86,1038,46.97,0.29,132,A,26.12,2026-06-29T10:17:34.703Z
86_1041_26.12,86,1041,48.85,20.01,9001,S,26.12,2026-06-29T10:17:34.703Z
86_1045_26.12,86,1045,49.32,0.32,146,A,26.12,2026-06-29T10:17:34.703Z
86_1053_26.12,86,1053,48.48,0.73,328,A,26.12,2026-06-29T10:17:34.703Z
86_1057_26.12,86,1057,44.68,0.42,188,B,26.12,2026-06-29T10:17:34.703Z
86_1062_26.12,86,1062,50,0.71,318,S,26.12,2026-06-29T10:17:34.703Z
86_1068_26.12,86,1068,46.65,1.86,836,A,26.12,2026-06-29T10:17:34.703Z
86_1079_26.12,86,1079,47.76,0.54,245,A,26.12,2026-06-29T10:17:34.703Z
86_1105_26.12,86,1105,45,0.53,240,B,26.12,2026-06-29T10:17:34.703Z
86_1138_26.12,86,1138,46.5,6.48,2914,A,26.12,2026-06-29T10:17:34.703Z
86_1150_26.12,86,1150,45.94,1.81,812,B,26.12,2026-06-29T10:17:34.703Z
86_1152_26.12,86,1152,46.89,16.99,7645,S,26.12,2026-06-29T10:17:34.703Z
86_1154_26.12,86,1154,50.65,0.34,154,S,26.12,2026-06-29T10:17:34.703Z
86_1170_26.12,86,1170,48.75,0.18,80,A,26.12,2026-06-29T10:17:34.703Z
86_1181_26.12,86,1181,47.8,14.89,6699,S,26.12,2026-06-29T10:17:34.703Z
86_1194_26.12,86,1194,46.32,0.21,95,B,26.12,2026-06-29T10:17:34.703Z
86_1195_26.12,86,1195,47.16,0.74,335,A,26.12,2026-06-29T10:17:34.703Z
86_1204_26.12,86,1204,56.16,0.45,203,S,26.12,2026-06-29T10:17:34.703Z
86_1206_26.12,86,1206,44.17,1.72,772,B,26.12,2026-06-29T10:17:34.703Z
86_1214_26.12,86,1214,45.32,33.02,14853,S,26.12,2026-06-29T10:17:34.703Z
86_1220_26.12,86,1220,47.35,1.17,528,A,26.12,2026-06-29T10:17:34.703Z
86_1237_26.12,86,1237,44.13,1.65,741,B,26.12,2026-06-29T10:17:34.703Z
86_1238_26.12,86,1238,47.5,5.81,2615,A,26.12,2026-06-29T10:17:34.703Z
86_1243_26.12,86,1243,46.51,1.15,516,A,26.12,2026-06-29T10:17:34.703Z
86_1305_26.12,86,1305,47.08,1.75,788,A,26.12,2026-06-29T10:17:34.703Z
86_1319_26.12,86,1319,50.25,4.41,1982,S,26.12,2026-06-29T10:17:34.703Z
86_1329_26.12,86,1329,46,0.97,437,B,26.12,2026-06-29T10:17:34.703Z
86_1333_26.12,86,1333,50.08,1.36,611,S,26.12,2026-06-29T10:17:34.703Z
86_1336_26.12,86,1336,45.15,14.82,6665,A,26.12,2026-06-29T10:17:34.703Z
86_1353_26.12,86,1353,48.78,26.43,11891,S,26.12,2026-06-29T10:17:34.703Z
86_1361_26.12,86,1361,53.48,6.55,2945,S,26.12,2026-06-29T10:17:34.703Z
86_1384_26.12,86,1384,47.31,2.15,966,A,26.12,2026-06-29T10:17:34.703Z
86_1389_26.12,86,1389,49.3,0.16,71,A,26.12,2026-06-29T10:17:34.703Z
86_1401_26.12,86,1401,48.07,2.01,905,A,26.12,2026-06-29T10:17:34.703Z
86_1416_26.12,86,1416,45.45,0.39,176,B,26.12,2026-06-29T10:17:34.703Z
86_1421_26.12,86,1421,47.1,0.31,138,A,26.12,2026-06-29T10:17:34.703Z
86_2006_26.12,86,2006,47.34,27.01,12149,S,26.12,2026-06-29T10:17:34.703Z
86_2034_26.12,86,2034,50.5,1.11,501,S,26.12,2026-06-29T10:17:34.703Z
86_2043_26.12,86,2043,50.37,0.6,268,S,26.12,2026-06-29T10:17:34.703Z
86_2062_26.12,86,2062,46.06,5.47,2460,A,26.12,2026-06-29T10:17:34.703Z
86_2076_26.12,86,2076,48.13,6.2,2788,S,26.12,2026-06-29T10:17:34.703Z
86_2082_26.12,86,2082,48.83,0.57,256,A,26.12,2026-06-29T10:17:34.703Z
86_2083_26.12,86,2083,47.15,0.27,123,A,26.12,2026-06-29T10:17:34.703Z
86_2088_26.12,86,2088,46.36,0.67,302,A,26.12,2026-06-29T10:17:34.703Z
86_2095_26.12,86,2095,49.46,1.03,465,S,26.12,2026-06-29T10:17:34.703Z
86_2098_26.12,86,2098,51.64,0.54,244,S,26.12,2026-06-29T10:17:34.703Z
86_2102_26.12,86,2102,53.98,10.51,4728,S,26.12,2026-06-29T10:17:34.703Z
86_2111_26.12,86,2111,45.35,13.62,6126,A,26.12,2026-06-29T10:17:34.703Z
86_2116_26.12,86,2116,45.49,4.49,2018,A,26.12,2026-06-29T10:17:34.703Z
86_2119_26.12,86,2119,47.16,0.39,176,A,26.12,2026-06-29T10:17:34.703Z
86_2127_26.12,86,2127,48.01,1.51,679,A,26.12,2026-06-29T10:17:34.703Z
89_1002_26.12,89,1002,53.97,1.6,919,A,26.12,2026-06-29T10:17:34.703Z
89_1004_26.12,89,1004,51.78,0.63,365,B,26.12,2026-06-29T10:17:34.703Z
89_1018_26.12,89,1018,54.45,18.92,10882,S,26.12,2026-06-29T10:17:34.703Z
89_1019_26.12,89,1019,54.62,0.23,130,A,26.12,2026-06-29T10:17:34.703Z
89_1020_26.12,89,1020,52.44,2.14,1232,A,26.12,2026-06-29T10:17:34.703Z
89_1025_26.12,89,1025,50.83,1.78,1023,B,26.12,2026-06-29T10:17:34.703Z
89_1028_26.12,89,1028,52.98,0.91,521,A,26.12,2026-06-29T10:17:34.703Z
89_1036_26.12,89,1036,52.33,0.52,300,A,26.12,2026-06-29T10:17:34.703Z
89_1041_26.12,89,1041,54.05,22,12652,S,26.12,2026-06-29T10:17:34.703Z
89_1045_26.12,89,1045,51.12,0.31,178,B,26.12,2026-06-29T10:17:34.703Z
89_1046_26.12,89,1046,53.46,0.55,318,A,26.12,2026-06-29T10:17:34.703Z
89_1053_26.12,89,1053,52.23,0.43,247,A,26.12,2026-06-29T10:17:34.703Z
89_1056_26.12,89,1056,51.83,0.81,465,B,26.12,2026-06-29T10:17:34.703Z
89_1058_26.12,89,1058,61.72,0.36,209,S,26.12,2026-06-29T10:17:34.703Z
89_1060_26.12,89,1060,53.68,1.96,1129,A,26.12,2026-06-29T10:17:34.703Z
89_1062_26.12,89,1062,51.11,0.31,180,B,26.12,2026-06-29T10:17:34.703Z
89_1068_26.12,89,1068,55.89,1.62,934,S,26.12,2026-06-29T10:17:34.703Z
89_1073_26.12,89,1073,55.56,0.49,279,S,26.12,2026-06-29T10:17:34.703Z
89_1098_26.12,89,1098,52.94,0.12,68,A,26.12,2026-06-29T10:17:34.703Z
89_1115_26.12,89,1115,53.66,0.14,82,A,26.12,2026-06-29T10:17:34.703Z
89_1136_26.12,89,1136,51.96,9.43,5421,A,26.12,2026-06-29T10:17:34.703Z
89_1138_26.12,89,1138,53.64,0.45,261,A,26.12,2026-06-29T10:17:34.703Z
89_1152_26.12,89,1152,55.27,30.87,17751,S,26.12,2026-06-29T10:17:34.703Z
89_1181_26.12,89,1181,56.6,31.56,18147,S,26.12,2026-06-29T10:17:34.703Z
89_1204_26.12,89,1204,62.72,0.97,558,S,26.12,2026-06-29T10:17:34.703Z
89_1237_26.12,89,1237,53.94,2.91,1676,A,26.12,2026-06-29T10:17:34.703Z
89_1238_26.12,89,1238,54.76,4.11,2365,S,26.12,2026-06-29T10:17:34.703Z
89_1305_26.12,89,1305,52.89,1.72,987,A,26.12,2026-06-29T10:17:34.703Z
89_1308_26.12,89,1308,52.6,0.57,327,A,26.12,2026-06-29T10:17:34.703Z
89_1311_26.12,89,1311,56.86,0.09,51,S,26.12,2026-06-29T10:17:34.703Z
89_1315_26.12,89,1315,54.52,1.29,741,A,26.12,2026-06-29T10:17:34.703Z
89_1319_26.12,89,1319,54.72,14.79,8502,S,26.12,2026-06-29T10:17:34.703Z
89_1322_26.12,89,1322,54.17,0.25,144,A,26.12,2026-06-29T10:17:34.703Z
89_1323_26.12,89,1323,52.13,5.11,2941,A,26.12,2026-06-29T10:17:34.703Z
89_1333_26.12,89,1333,52.69,1.71,985,A,26.12,2026-06-29T10:17:34.703Z
89_1337_26.12,89,1337,51.92,0.27,156,B,26.12,2026-06-29T10:17:34.703Z
89_1344_26.12,89,1344,52.64,1.02,587,A,26.12,2026-06-29T10:17:34.703Z
89_1353_26.12,89,1353,54.73,35.91,20648,S,26.12,2026-06-29T10:17:34.703Z
89_1361_26.12,89,1361,58.6,12.82,7369,S,26.12,2026-06-29T10:17:34.703Z
89_1373_26.12,89,1373,56.19,0.39,226,S,26.12,2026-06-29T10:17:34.703Z
89_1375_26.12,89,1375,52.63,25.01,14381,S,26.12,2026-06-29T10:17:34.703Z
89_1384_26.12,89,1384,55.43,1.12,644,S,26.12,2026-06-29T10:17:34.703Z
89_1388_26.12,89,1388,54.76,0.22,126,A,26.12,2026-06-29T10:17:34.703Z
89_1389_26.12,89,1389,56.86,0.09,51,S,26.12,2026-06-29T10:17:34.703Z
89_1401_26.12,89,1401,56.66,2.07,1193,S,26.12,2026-06-29T10:17:34.703Z
89_1402_26.12,89,1402,52.85,0.21,123,A,26.12,2026-06-29T10:17:34.703Z
89_1416_26.12,89,1416,50.96,0.63,365,B,26.12,2026-06-29T10:17:34.703Z
89_2006_26.12,89,2006,53.44,30.8,17709,S,26.12,2026-06-29T10:17:34.703Z
89_2026_26.12,89,2026,56.12,0.51,294,S,26.12,2026-06-29T10:17:34.703Z
89_2076_26.12,89,2076,51.36,6.76,3888,A,26.12,2026-06-29T10:17:34.703Z
89_2091_26.12,89,2091,52.1,0.54,309,A,26.12,2026-06-29T10:17:34.703Z
89_2095_26.12,89,2095,52.06,0.67,388,A,26.12,2026-06-29T10:17:34.703Z
89_2098_26.12,89,2098,53.24,0.24,139,A,26.12,2026-06-29T10:17:34.703Z
89_2102_26.12,89,2102,63.36,17.57,10103,S,26.12,2026-06-29T10:17:34.703Z
89_2119_26.12,89,2119,54.12,0.3,170,A,26.12,2026-06-29T10:17:34.703Z
89_2127_26.12,89,2127,58.83,3.17,1824,S,26.12,2026-06-29T10:17:34.703Z
89_2132_26.12,89,2132,55.15,0.29,165,A,26.12,2026-06-29T10:17:34.703Z
89_2134_26.12,89,2134,52.83,0.09,53,A,26.12,2026-06-29T10:17:34.703Z
89_2137_26.12,89,2137,54.96,0.46,262,A,26.12,2026-06-29T10:17:34.703Z
89_2139_26.12,89,2139,53.68,2.36,1358,A,26.12,2026-06-29T10:17:34.703Z
90_1020_26.12,90,1020,56.97,0.43,251,S,26.12,2026-06-29T10:17:34.703Z
90_1025_26.12,90,1025,55.73,0.55,323,S,26.12,2026-06-29T10:17:34.703Z
90_1026_26.12,90,1026,55.61,0.32,187,S,26.12,2026-06-29T10:17:34.703Z
90_1028_26.12,90,1028,58.54,3.03,1763,S,26.12,2026-06-29T10:17:34.703Z
90_1030_26.12,90,1030,51.56,15.65,9106,A,26.12,2026-06-29T10:17:34.703Z
90_1034_26.12,90,1034,52.99,0.77,451,A,26.12,2026-06-29T10:17:34.703Z
90_1044_26.12,90,1044,53.12,18.54,10791,S,26.12,2026-06-29T10:17:34.703Z
90_1045_26.12,90,1045,55.51,38.45,22377,S,26.12,2026-06-29T10:17:34.703Z
90_1046_26.12,90,1046,54.18,2.45,1425,A,26.12,2026-06-29T10:17:34.703Z
90_1053_26.12,90,1053,58.73,0.65,378,S,26.12,2026-06-29T10:17:34.703Z
90_1060_26.12,90,1060,51.67,2.06,1200,B,26.12,2026-06-29T10:17:34.703Z
90_1061_26.12,90,1061,54.89,3.05,1778,A,26.12,2026-06-29T10:17:34.703Z
90_1062_26.12,90,1062,54.23,0.73,426,A,26.12,2026-06-29T10:17:34.703Z
90_1071_26.12,90,1071,57.5,0.14,80,S,26.12,2026-06-29T10:17:34.703Z
90_1074_26.12,90,1074,53.27,0.37,214,A,26.12,2026-06-29T10:17:34.703Z
90_1088_26.12,90,1088,50.65,5.85,3402,B,26.12,2026-06-29T10:17:34.703Z
90_1097_26.12,90,1097,52.39,17.88,10407,S,26.12,2026-06-29T10:17:34.703Z
90_1103_26.12,90,1103,53.15,1.58,920,A,26.12,2026-06-29T10:17:34.703Z
90_1105_26.12,90,1105,57.58,1.86,1082,S,26.12,2026-06-29T10:17:34.703Z
90_1116_26.12,90,1116,53.51,0.64,370,A,26.12,2026-06-29T10:17:34.703Z
90_1133_26.12,90,1133,52.67,28.81,16769,S,26.12,2026-06-29T10:17:34.703Z
90_1138_26.12,90,1138,53.76,1.42,824,A,26.12,2026-06-29T10:17:34.703Z
90_1156_26.12,90,1156,50.24,7.05,4106,B,26.12,2026-06-29T10:17:34.703Z
90_1180_26.12,90,1180,53.6,9.59,5580,A,26.12,2026-06-29T10:17:34.703Z
90_1195_26.12,90,1195,55.93,1.17,683,S,26.12,2026-06-29T10:17:34.703Z
90_1204_26.12,90,1204,56.76,0.25,148,S,26.12,2026-06-29T10:17:34.703Z
90_1205_26.12,90,1205,53.62,2.21,1285,A,26.12,2026-06-29T10:17:34.703Z
90_1237_26.12,90,1237,52.52,3.07,1788,A,26.12,2026-06-29T10:17:34.703Z
90_1305_26.12,90,1305,54.56,1.32,768,A,26.12,2026-06-29T10:17:34.703Z
90_1308_26.12,90,1308,52.15,1.12,652,B,26.12,2026-06-29T10:17:34.703Z
90_1322_26.12,90,1322,59.21,0.13,76,S,26.12,2026-06-29T10:17:34.703Z
90_1326_26.12,90,1326,55.48,0.27,155,S,26.12,2026-06-29T10:17:34.703Z
90_1329_26.12,90,1329,54.48,0.77,446,A,26.12,2026-06-29T10:17:34.703Z
90_1332_26.12,90,1332,50.15,2.3,1340,C,26.12,2026-06-29T10:17:34.703Z
90_1333_26.12,90,1333,56.56,1.18,686,S,26.12,2026-06-29T10:17:34.703Z
90_1335_26.12,90,1335,52.57,0.3,175,B,26.12,2026-06-29T10:17:34.703Z
90_1337_26.12,90,1337,56.83,0.39,227,S,26.12,2026-06-29T10:17:34.703Z
90_1353_26.12,90,1353,53.46,0.45,260,A,26.12,2026-06-29T10:17:34.703Z
90_1373_26.12,90,1373,53.08,2.43,1413,A,26.12,2026-06-29T10:17:34.703Z
90_1384_26.12,90,1384,53.92,1.55,905,A,26.12,2026-06-29T10:17:34.703Z
90_1386_26.12,90,1386,54.44,0.15,90,A,26.12,2026-06-29T10:17:34.703Z
90_1388_26.12,90,1388,52.89,7.81,4547,A,26.12,2026-06-29T10:17:34.703Z
90_1389_26.12,90,1389,59.48,0.4,232,S,26.12,2026-06-29T10:17:34.703Z
90_1390_26.12,90,1390,55.01,23.68,13780,S,26.12,2026-06-29T10:17:34.703Z
90_1392_26.12,90,1392,53.95,0.13,76,A,26.12,2026-06-29T10:17:34.703Z
90_1402_26.12,90,1402,50.66,0.39,227,C,26.12,2026-06-29T10:17:34.703Z
90_1403_26.12,90,1403,53.11,1.46,851,A,26.12,2026-06-29T10:17:34.703Z
90_1415_26.12,90,1415,52.51,3.01,1750,A,26.12,2026-06-29T10:17:34.703Z
90_2005_26.12,90,2005,63.41,0.21,123,S,26.12,2026-06-29T10:17:34.703Z
90_2018_26.12,90,2018,52.77,3.51,2043,A,26.12,2026-06-29T10:17:34.703Z
90_2031_26.12,90,2031,63,0.17,100,S,26.12,2026-06-29T10:17:34.703Z
90_2032_26.12,90,2032,54.55,0.72,418,A,26.12,2026-06-29T10:17:34.703Z
90_2034_26.12,90,2034,54.05,0.66,383,A,26.12,2026-06-29T10:17:34.703Z
90_2087_26.12,90,2087,51.03,7.03,4092,B,26.12,2026-06-29T10:17:34.703Z
90_2089_26.12,90,2089,54.98,0.76,442,A,26.12,2026-06-29T10:17:34.703Z
90_2095_26.12,90,2095,52.72,1.07,624,B,26.12,2026-06-29T10:17:34.703Z
90_2098_26.12,90,2098,53.65,0.4,233,A,26.12,2026-06-29T10:17:34.703Z
90_2127_26.12,90,2127,54.59,4.1,2387,A,26.12,2026-06-29T10:17:34.703Z
90_2128_26.12,90,2128,53.19,5.09,2961,A,26.12,2026-06-29T10:17:34.703Z
90_2132_26.12,90,2132,53.88,23.3,13564,S,26.12,2026-06-29T10:17:34.703Z
91_1006_26.12,91,1006,47.75,8.91,2597,A,26.12,2026-06-29T10:17:34.703Z
91_1007_26.12,91,1007,49.52,22.68,6613,S,26.12,2026-06-29T10:17:34.703Z
91_1022_26.12,91,1022,56.34,0.24,71,S,26.12,2026-06-29T10:17:34.703Z
91_1025_26.12,91,1025,52.58,1.06,310,S,26.12,2026-06-29T10:17:34.703Z
91_1026_26.12,91,1026,53.33,0.36,105,S,26.12,2026-06-29T10:17:34.703Z
91_1027_26.12,91,1027,48.69,1.84,536,A,26.12,2026-06-29T10:17:34.703Z
91_1034_26.12,91,1034,47.1,0.53,155,A,26.12,2026-06-29T10:17:34.703Z
91_1038_26.12,91,1038,54.1,1.34,390,S,26.12,2026-06-29T10:17:34.703Z
91_1041_26.12,91,1041,55.32,0.48,141,S,26.12,2026-06-29T10:17:34.703Z
91_1046_26.12,91,1046,45.67,1.03,300,B,26.12,2026-06-29T10:17:34.703Z
91_1048_26.12,91,1048,47.15,1.51,439,A,26.12,2026-06-29T10:17:34.703Z
91_1053_26.12,91,1053,58,0.34,100,S,26.12,2026-06-29T10:17:34.703Z
91_1062_26.12,91,1062,52.6,0.53,154,S,26.12,2026-06-29T10:17:34.703Z
91_1063_26.12,91,1063,47.04,1.91,557,A,26.12,2026-06-29T10:17:34.703Z
91_1068_26.12,91,1068,48.57,2.51,733,A,26.12,2026-06-29T10:17:34.703Z
91_1073_26.12,91,1073,48.99,10.31,3005,S,26.12,2026-06-29T10:17:34.703Z
91_1080_26.12,91,1080,44.39,0.67,196,B,26.12,2026-06-29T10:17:34.703Z
91_1084_26.12,91,1084,44.87,24.42,7121,S,26.12,2026-06-29T10:17:34.703Z
91_1088_26.12,91,1088,45.16,8.92,2602,A,26.12,2026-06-29T10:17:34.703Z
91_1092_26.12,91,1092,46.91,2.5,729,A,26.12,2026-06-29T10:17:34.703Z
91_1105_26.12,91,1105,43.87,0.73,212,C,26.12,2026-06-29T10:17:34.703Z
91_1112_26.12,91,1112,46.35,4.65,1357,A,26.12,2026-06-29T10:17:34.703Z
91_1138_26.12,91,1138,47.77,9.25,2696,A,26.12,2026-06-29T10:17:34.703Z
91_1194_26.12,91,1194,48.38,5.51,1606,A,26.12,2026-06-29T10:17:34.703Z
91_1195_26.12,91,1195,48.84,1.03,301,A,26.12,2026-06-29T10:17:34.703Z
91_1204_26.12,91,1204,45.16,0.21,62,B,26.12,2026-06-29T10:17:34.703Z
91_1206_26.12,91,1206,48.19,6.53,1903,A,26.12,2026-06-29T10:17:34.703Z
91_1211_26.12,91,1211,47.39,22.45,6545,S,26.12,2026-06-29T10:17:34.703Z
91_1237_26.12,91,1237,46.38,1.89,552,B,26.12,2026-06-29T10:17:34.703Z
91_1238_26.12,91,1238,48.89,5.11,1491,A,26.12,2026-06-29T10:17:34.703Z
91_1243_26.12,91,1243,47.9,1.06,309,A,26.12,2026-06-29T10:17:34.703Z
91_1301_26.12,91,1301,47.21,0.68,197,A,26.12,2026-06-29T10:17:34.703Z
91_1320_26.12,91,1320,45.52,21.05,6136,S,26.12,2026-06-29T10:17:34.703Z
91_1326_26.12,91,1326,46.3,28.81,8399,S,26.12,2026-06-29T10:17:34.703Z
91_1329_26.12,91,1329,51.84,0.84,245,S,26.12,2026-06-29T10:17:34.703Z
91_1333_26.12,91,1333,46.98,1.08,315,A,26.12,2026-06-29T10:17:34.703Z
91_1335_26.12,91,1335,46.08,0.35,102,B,26.12,2026-06-29T10:17:34.703Z
91_1336_26.12,91,1336,45.04,9.54,2782,A,26.12,2026-06-29T10:17:34.703Z
91_1344_26.12,91,1344,52.81,17.09,4982,S,26.12,2026-06-29T10:17:34.703Z
91_1349_26.12,91,1349,47.03,7.63,2224,A,26.12,2026-06-29T10:17:34.703Z
91_1358_26.12,91,1358,46.63,1.12,326,B,26.12,2026-06-29T10:17:34.703Z
91_1373_26.12,91,1373,47.98,2.29,669,A,26.12,2026-06-29T10:17:34.703Z
91_1384_26.12,91,1384,49.59,2.07,603,A,26.12,2026-06-29T10:17:34.703Z
91_1392_26.12,91,1392,48.84,0.44,129,A,26.12,2026-06-29T10:17:34.703Z
91_1401_26.12,91,1401,49.68,0.53,155,A,26.12,2026-06-29T10:17:34.703Z
91_1402_26.12,91,1402,46.46,0.44,127,B,26.12,2026-06-29T10:17:34.703Z
91_1403_26.12,91,1403,47.86,2.01,585,A,26.12,2026-06-29T10:17:34.703Z
91_1404_26.12,91,1404,46.09,0.44,128,B,26.12,2026-06-29T10:17:34.703Z
91_1416_26.12,91,1416,47.1,0.47,138,A,26.12,2026-06-29T10:17:34.703Z
91_2026_26.12,91,2026,47.26,4.07,1187,A,26.12,2026-06-29T10:17:34.703Z
91_2032_26.12,91,2032,47.3,1.27,370,A,26.12,2026-06-29T10:17:34.703Z
91_2083_26.12,91,2083,49.77,11.72,3418,S,26.12,2026-06-29T10:17:34.703Z
91_2091_26.12,91,2091,47.45,2.09,609,A,26.12,2026-06-29T10:17:34.703Z
91_2095_26.12,91,2095,54.91,1.19,346,S,26.12,2026-06-29T10:17:34.703Z
91_2098_26.12,91,2098,50.57,7.78,2268,S,26.12,2026-06-29T10:17:34.703Z
91_2099_26.12,91,2099,45.56,8.34,2432,A,26.12,2026-06-29T10:17:34.703Z
91_2100_26.12,91,2100,46.09,8.42,2454,A,26.12,2026-06-29T10:17:34.703Z
91_2107_26.12,91,2107,46.34,3.32,969,A,26.12,2026-06-29T10:17:34.703Z
91_2119_26.12,91,2119,49,0.34,100,A,26.12,2026-06-29T10:17:34.703Z
91_2127_26.12,91,2127,47.85,1.2,349,A,26.12,2026-06-29T10:17:34.703Z
92_1001_26.12,92,1001,53.33,0.33,60,S,26.12,2026-06-29T10:17:34.703Z
92_1004_26.12,92,1004,50.24,1.18,211,A,26.12,2026-06-29T10:17:34.703Z
92_1006_26.12,92,1006,47.77,3.88,695,A,26.12,2026-06-29T10:17:34.703Z
92_1007_26.12,92,1007,49.53,13.66,2449,S,26.12,2026-06-29T10:17:34.703Z
92_1013_26.12,92,1013,52.22,0.5,90,A,26.12,2026-06-29T10:17:34.703Z
92_1018_26.12,92,1018,49.27,4.95,887,A,26.12,2026-06-29T10:17:34.703Z
92_1019_26.12,92,1019,50.46,23.82,4269,S,26.12,2026-06-29T10:17:34.703Z
92_1020_26.12,92,1020,46.98,8.68,1556,A,26.12,2026-06-29T10:17:34.703Z
92_1025_26.12,92,1025,42.22,0.5,90,C,26.12,2026-06-29T10:17:34.703Z
92_1027_26.12,92,1027,49.22,0.71,128,A,26.12,2026-06-29T10:17:34.703Z
92_1028_26.12,92,1028,50,0.37,66,A,26.12,2026-06-29T10:17:34.703Z
92_1058_26.12,92,1058,46.33,6.47,1159,B,26.12,2026-06-29T10:17:34.703Z
92_1063_26.12,92,1063,50.59,33.33,5974,S,26.12,2026-06-29T10:17:34.703Z
92_1073_26.12,92,1073,51.54,18.51,3318,S,26.12,2026-06-29T10:17:34.703Z
92_1081_26.12,92,1081,46.32,1.29,231,B,26.12,2026-06-29T10:17:34.703Z
92_1092_26.12,92,1092,47.71,0.61,109,B,26.12,2026-06-29T10:17:34.703Z
92_1098_26.12,92,1098,52.38,0.82,147,A,26.12,2026-06-29T10:17:34.703Z
92_1112_26.12,92,1112,48.13,3.28,588,A,26.12,2026-06-29T10:17:34.703Z
92_1116_26.12,92,1116,47.49,1.22,219,B,26.12,2026-06-29T10:17:34.703Z
92_1136_26.12,92,1136,51.3,3.23,579,A,26.12,2026-06-29T10:17:34.703Z
92_1138_26.12,92,1138,47.51,14.56,2610,A,26.12,2026-06-29T10:17:34.703Z
92_1181_26.12,92,1181,41.25,0.45,80,C,26.12,2026-06-29T10:17:34.703Z
92_1206_26.12,92,1206,51.08,3.35,601,A,26.12,2026-06-29T10:17:34.703Z
92_1214_26.12,92,1214,49.24,15.43,2766,S,26.12,2026-06-29T10:17:34.703Z
92_1237_26.12,92,1237,41.87,1.37,246,C,26.12,2026-06-29T10:17:34.703Z
92_1238_26.12,92,1238,47.8,4.18,749,A,26.12,2026-06-29T10:17:34.703Z
92_1243_26.12,92,1243,53.17,0.7,126,S,26.12,2026-06-29T10:17:34.703Z
92_1301_26.12,92,1301,47.33,0.84,150,B,26.12,2026-06-29T10:17:34.703Z
92_1305_26.12,92,1305,39.13,0.77,138,D,26.12,2026-06-29T10:17:34.703Z
92_1315_26.12,92,1315,55.84,1.96,351,S,26.12,2026-06-29T10:17:34.703Z
92_1320_26.12,92,1320,43.75,3.39,608,C,26.12,2026-06-29T10:17:34.703Z
92_1322_26.12,92,1322,48.77,5.65,1013,A,26.12,2026-06-29T10:17:34.703Z
92_1329_26.12,92,1329,57.78,0.5,90,S,26.12,2026-06-29T10:17:34.703Z
92_1333_26.12,92,1333,44.96,0.72,129,C,26.12,2026-06-29T10:17:34.703Z
92_1344_26.12,92,1344,49.83,13.27,2378,S,26.12,2026-06-29T10:17:34.703Z
92_1345_26.12,92,1345,48.35,3.89,697,A,26.12,2026-06-29T10:17:34.703Z
92_1349_26.12,92,1349,53.38,4.38,785,S,26.12,2026-06-29T10:17:34.703Z
92_1353_26.12,92,1353,47.19,0.99,178,B,26.12,2026-06-29T10:17:34.703Z
92_1375_26.12,92,1375,47.13,9.53,1708,A,26.12,2026-06-29T10:17:34.703Z
92_1384_26.12,92,1384,48.92,1.55,278,A,26.12,2026-06-29T10:17:34.703Z
92_1388_26.12,92,1388,52.38,0.35,63,A,26.12,2026-06-29T10:17:34.703Z
92_1402_26.12,92,1402,52.54,0.33,59,A,26.12,2026-06-29T10:17:34.703Z
92_1403_26.12,92,1403,48.69,1.71,306,A,26.12,2026-06-29T10:17:34.703Z
92_1420_26.12,92,1420,53.97,0.35,63,S,26.12,2026-06-29T10:17:34.703Z
92_2005_26.12,92,2005,47.73,8.85,1586,A,26.12,2026-06-29T10:17:34.703Z
92_2026_26.12,92,2026,40,1.56,280,D,26.12,2026-06-29T10:17:34.703Z
92_2062_26.12,92,2062,46.54,2.66,477,B,26.12,2026-06-29T10:17:34.703Z
92_2076_26.12,92,2076,46.12,3.45,618,B,26.12,2026-06-29T10:17:34.703Z
92_2077_26.12,92,2077,48.04,14.54,2606,A,26.12,2026-06-29T10:17:34.703Z
92_2083_26.12,92,2083,52.14,5.48,982,S,26.12,2026-06-29T10:17:34.703Z
92_2087_26.12,92,2087,62.03,0.44,79,S,26.12,2026-06-29T10:17:34.703Z
92_2088_26.12,92,2088,42.86,0.31,56,C,26.12,2026-06-29T10:17:34.703Z
92_2095_26.12,92,2095,61.67,0.67,120,S,26.12,2026-06-29T10:17:34.703Z
92_2096_26.12,92,2096,46.9,11.86,2126,A,26.12,2026-06-29T10:17:34.703Z
92_2098_26.12,92,2098,49.16,4.97,891,A,26.12,2026-06-29T10:17:34.703Z
92_2116_26.12,92,2116,47.79,7.44,1333,A,26.12,2026-06-29T10:17:34.703Z
